20223	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01304.1684774800-1685066400.360-289:LOC
20448	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
20466	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01173.1684941060-1684958400.148-190:LOC
20513	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01397.1683410400-1689321060.N23-60:LOC
20519	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
21045	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
21047	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
21174	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01144.1684087200-1696129200.115-179:LOC
21174	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01288.1682719200-1697857200.325-55:LOC
21195	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01304.1684774800-1685066400.360-289:LOC
21196	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01304.1684774800-1685066400.360-289:LOC
21197	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01144.1684087200-1696129200.115-179:LOC
21198	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01144.1684087200-1696129200.115-179:LOC
21199	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01144.1684087200-1696129200.115-179:LOC
21272	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
21275	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
2129	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01167.1683694800-1688785200.141-264:LOC
2139	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
2151	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01084.1684566240-1687230000.39-162:LOC
2151	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
2152	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01315.1682312400-1686110400.389-39:LOC
2156	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
2160	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
